what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380078932679
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380078940916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1380078970420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380078971099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079008295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079009282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079011962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079102339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079450993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079451499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079464686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079466012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079467113
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079467172
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079494965
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079497723
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079505936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079520415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079534380
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079534534
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079542534
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079546883
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079555572
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1380079609752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380079610030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1380079612016
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079616307
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079620517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380079621834
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380079623296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079625201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079627475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079628240
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079628267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380079629297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079631457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079632256
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079635833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079658054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079658198
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079658622
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079658725
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079682091
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1380079686391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380079686626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1380079687054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380079687306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380079688721
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079690713
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079694156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380079697344
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380079698336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079700291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079702521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079704584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079707011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079707363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079711005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079714880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079715955
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380079716164
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380079717694
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380079718675
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380079723141
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079768639
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079769707
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079769707
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079771870
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079775314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079776363
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1380079778061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380079780336
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079781692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380079782337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079785938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079788203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079791165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079796698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079796719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079800322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079800781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079804689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079809364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079810451
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380079810658
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380079812188
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079812312
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380079818332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079848551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079864377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079864400
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079867346
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380079871248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079873500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079873585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079875199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079986238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079987480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380079991091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380080030138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380080040341
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380080042850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.exit",1380080042997
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1380080043021
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1380080043021
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1380080043021
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1380080044021
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1380080044022
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1380080044022
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1380080044022
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1380080044022
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1380080044023
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1380080044024
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1380080044024
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1380080044024
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1380080044024
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1380080044025
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1380080044025
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1380080044025
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1380080044026
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1380080044026
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1380080044026
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1380080044026
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1380080044027
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1380080044027
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1380080044027
